userID	createdAt	collectedAt	numFollowings	numFollowers	numTweets	nameLen	descLen	type
156762484	17/06/2010 16:08	28/07/2010 03:30	1999	1086	457	15	61	1
156769887	17/06/2010 16:37	30/06/2010 02:35	154	52	12	11	0	1
156788133	17/06/2010 18:16	19/06/2010 05:57	1458	108	128	9	0	1
156790444	17/06/2010 18:25	18/06/2010 04:51	291	141	30	10	19	1
156798580	17/06/2010 18:57	06/07/2010 21:41	1326	638	28	14	52	1
156810230	17/06/2010 19:42	27/06/2010 00:04	1952	278	118	12	159	1
156817977	17/06/2010 20:13	18/07/2010 23:01	252	159	43	12	0	1
156837260	17/06/2010 21:27	20/06/2010 19:21	536	2	2	9	0	1
156845371	17/06/2010 21:59	17/06/2010 22:58	133	1	4	12	0	1
156846534	17/06/2010 22:04	23/06/2010 19:37	430	82	0	11	0	1
156901154	18/06/2010 02:19	25/06/2010 23:40	167	12	2	12	0	1
156908320	18/06/2010 02:55	18/06/2010 03:35	309	5	0	15	24	1
156909572	18/06/2010 03:02	17/07/2010 16:56	206	63	277	14	0	1
156922215	18/06/2010 04:09	28/06/2010 21:15	608	136	87	15	125	1
156924924	18/06/2010 04:24	09/07/2010 22:29	587	952	450	10	0	1
156979970	18/06/2010 08:43	19/06/2010 06:20	270	1	0	12	0	1
156983819	18/06/2010 08:58	14/07/2010 06:59	815	482	159	12	146	1
156996145	18/06/2010 09:46	19/06/2010 03:11	485	26	8	6	0	1
157024844	18/06/2010 11:43	10/07/2010 18:59	112	24	346	7	51	1
157027642	18/06/2010 11:53	07/07/2010 12:00	853	443	19	14	59	1
157047067	18/06/2010 13:02	29/06/2010 19:31	274	130	1	10	115	1
157050365	18/06/2010 13:13	25/07/2010 15:58	615	287	44	10	157	1
157073995	18/06/2010 14:51	20/06/2010 04:16	350	13	341	5	0	1
157086390	18/06/2010 15:41	01/07/2010 11:54	120	82	2	8	100	1
157095132	18/06/2010 16:12	20/06/2010 01:57	691	35	109	8	0	1
157104872	18/06/2010 16:49	28/06/2010 03:42	233	160	560	9	39	1
157124885	18/06/2010 18:02	19/07/2010 06:10	542	158	860	11	159	1
157128392	18/06/2010 18:15	28/06/2010 06:03	1693	288	96	13	148	1
157145783	18/06/2010 19:22	15/07/2010 19:28	1897	201	1	12	0	1
157148099	18/06/2010 19:31	30/06/2010 02:35	690	242	1	8	0	1
157157974	18/06/2010 20:10	11/07/2010 13:37	824	98	1	12	0	1
157168695	18/06/2010 20:52	23/06/2010 20:46	230	40	29	9	84	1
157185595	18/06/2010 21:57	19/06/2010 02:25	285	6	6	13	123	1
157202129	18/06/2010 23:03	21/06/2010 16:23	549	299	77	13	132	1
157228116	19/06/2010 01:01	27/07/2010 07:21	182	108	13	15	0	1
157230389	19/06/2010 01:13	25/06/2010 03:25	1655	330	12	15	80	1
157232972	19/06/2010 01:27	01/08/2010 20:00	405	208	226	15	97	1
157235650	19/06/2010 01:41	23/06/2010 21:57	714	110	10	14	82	1
157239222	19/06/2010 02:00	22/06/2010 02:56	542	83	5	14	86	1
157240387	19/06/2010 02:06	20/06/2010 23:37	515	16	5	10	82	1
157247920	19/06/2010 02:45	23/06/2010 21:33	106	17	1	8	0	1
157252736	19/06/2010 03:11	17/07/2010 04:42	1327	344	4	6	0	1
157262508	19/06/2010 04:05	22/06/2010 05:18	166	13	0	10	0	1
157264896	19/06/2010 04:18	19/06/2010 04:46	59	2	0	7	0	1
157289765	19/06/2010 06:36	17/07/2010 02:16	1138	268	1	14	0	1
157334165	19/06/2010 09:14	06/07/2010 01:46	178	26	134	15	0	1
157341660	19/06/2010 09:35	24/06/2010 01:51	568	44	43	7	0	1
157344562	19/06/2010 09:44	14/07/2010 03:56	210	112	315	15	127	1
157378286	19/06/2010 11:39	20/06/2010 05:03	519	17	2	15	29	1
157392656	19/06/2010 12:32	24/06/2010 00:18	449	66	55	10	87	1
157414184	19/06/2010 13:53	03/07/2010 01:34	415	143	214	15	134	1
157415812	19/06/2010 14:00	03/07/2010 14:38	297	78	95	11	115	1
157450346	19/06/2010 16:25	11/07/2010 07:50	48	0	12	12	93	1
157453216	19/06/2010 16:37	26/06/2010 01:59	205	55	25	7	0	1
157453673	19/06/2010 16:39	20/07/2010 21:06	1192	297	158	13	88	1
157472385	19/06/2010 18:03	21/06/2010 19:31	60	1	3	12	26	1
157473115	19/06/2010 18:06	19/06/2010 22:28	39	0	2	12	0	1
157474989	19/06/2010 18:15	05/07/2010 19:55	1226	380	156	12	150	1
157484551	19/06/2010 18:58	09/07/2010 21:42	655	88	28	12	0	1
157486103	19/06/2010 19:04	01/07/2010 00:18	480	93	67	12	121	1
157490167	19/06/2010 19:21	01/07/2010 00:40	343	65	112	14	130	1
157490602	19/06/2010 19:22	28/06/2010 22:26	1751	385	0	6	25	1
157500598	19/06/2010 20:05	07/07/2010 12:22	1776	946	1	9	36	1
157502229	19/06/2010 20:12	27/07/2010 14:43	1184	735	314	15	109	1
157515062	19/06/2010 21:03	01/07/2010 10:43	1021	597	18	13	91	1
157516380	19/06/2010 21:09	08/07/2010 04:44	1160	992	4	9	39	1
157526334	19/06/2010 21:49	20/06/2010 21:17	91	8	48	14	157	1
157528950	19/06/2010 21:59	23/06/2010 01:56	78	1	2	14	0	1
157531343	19/06/2010 22:09	21/06/2010 08:33	118	0	0	8	35	1
157534988	19/06/2010 22:24	30/07/2010 18:45	1961	1572	1196	13	70	1
157537189	19/06/2010 22:33	21/06/2010 05:27	25	0	0	15	0	1
157537977	19/06/2010 22:36	23/06/2010 00:46	1692	567	215	15	133	1
157538717	19/06/2010 22:39	27/06/2010 21:02	175	11	2	15	0	1
157540400	19/06/2010 22:46	05/07/2010 01:34	427	68	72	14	0	1
157542523	19/06/2010 22:55	10/07/2010 22:31	1425	390	1330	13	36	1
157547132	19/06/2010 23:15	21/07/2010 00:59	917	103	114	14	120	1
157559119	20/06/2010 00:08	21/06/2010 02:44	298	26	10	10	33	1
157618751	20/06/2010 05:20	09/07/2010 20:56	198	53	42	14	43	1
157629449	20/06/2010 06:17	04/07/2010 22:03	866	295	218	7	100	1
157650381	20/06/2010 07:57	19/07/2010 02:09	319	205	122	14	31	1
157669903	20/06/2010 09:13	02/07/2010 03:17	183	10	0	15	0	1
157672891	20/06/2010 09:24	24/07/2010 04:06	255	190	50	15	64	1
157681691	20/06/2010 09:56	20/06/2010 10:47	26	0	5	15	59	1
157698708	20/06/2010 10:58	07/07/2010 22:48	241	128	31	9	0	1
157701889	20/06/2010 11:10	28/06/2010 22:26	319	60	138	10	44	1
157701900	20/06/2010 11:10	26/06/2010 21:43	1961	587	47	15	72	1
157702987	20/06/2010 11:15	26/06/2010 11:40	654	53	9	12	0	1
157705016	20/06/2010 11:23	28/06/2010 22:02	98	15	7	15	0	1
157709184	20/06/2010 11:38	14/07/2010 21:13	1870	968	10	11	143	1
157731067	20/06/2010 13:03	27/07/2010 09:42	870	364	53	15	103	1
157731920	20/06/2010 13:06	23/07/2010 01:07	1465	273	512	15	153	1
157733457	20/06/2010 13:13	20/07/2010 00:44	616	138	131	11	128	1
157785597	20/06/2010 17:00	26/06/2010 22:32	607	401	47	13	83	1
157789013	20/06/2010 17:14	17/07/2010 23:28	911	409	248	13	49	1
157798921	20/06/2010 17:57	20/06/2010 18:34	114	1	2	12	0	1
157800451	20/06/2010 18:03	07/07/2010 02:21	163	53	24	12	0	1
157805947	20/06/2010 18:28	08/07/2010 20:09	201	27	798	9	54	1
157813663	20/06/2010 19:02	21/06/2010 04:17	389	6	0	15	45	1
157820359	20/06/2010 19:30	22/06/2010 06:52	114	0	0	9	0	1
157822097	20/06/2010 19:37	30/06/2010 01:49	1765	1000	894	11	22	1
157846391	20/06/2010 21:13	27/07/2010 23:06	2001	622	461	11	107	1
157850459	20/06/2010 21:27	21/06/2010 00:22	401	7	2	15	75	1
157865128	20/06/2010 22:23	05/07/2010 03:53	162	46	112	15	0	1
157865745	20/06/2010 22:25	29/06/2010 02:44	1261	115	530	13	0	1
157865780	20/06/2010 22:25	24/06/2010 19:20	577	307	68	14	128	1
157885686	20/06/2010 23:41	22/06/2010 03:21	349	34	0	14	76	1
157887523	20/06/2010 23:49	23/06/2010 18:49	999	77	66	14	119	1
157888085	20/06/2010 23:51	21/06/2010 00:45	222	0	1	11	0	1
157888175	20/06/2010 23:52	21/06/2010 00:22	162	0	0	14	82	1
157903961	21/06/2010 01:08	21/06/2010 03:31	15	0	14	12	0	1
157911402	21/06/2010 01:43	21/06/2010 05:05	30	1	28	15	0	1
157914683	21/06/2010 01:59	23/07/2010 02:19	740	279	294	13	158	1
157918305	21/06/2010 02:17	21/06/2010 02:44	131	1	0	9	0	1
157926214	21/06/2010 02:56	22/07/2010 09:07	897	606	1627	14	155	1
157990492	21/06/2010 08:02	03/07/2010 18:26	978	6	17	12	46	1
157998083	21/06/2010 08:32	27/07/2010 01:28	302	69	44	13	80	1
157999057	21/06/2010 08:36	30/06/2010 15:40	4	1	4	14	0	1
158065911	21/06/2010 12:49	27/06/2010 05:09	325	154	46	12	0	1
158071728	21/06/2010 13:09	28/06/2010 00:10	198	15	22	15	39	1
158107412	21/06/2010 15:13	14/07/2010 01:09	1723	847	1054	9	0	1
158136707	21/06/2010 17:00	21/07/2010 02:57	134	18	60	6	89	1
158154745	21/06/2010 18:04	22/06/2010 00:59	491	11	0	9	47	1
158161503	21/06/2010 18:29	28/06/2010 00:57	692	99	48	12	81	1
158187577	21/06/2010 20:01	24/06/2010 23:33	930	91	3	13	126	1
158213446	21/06/2010 21:35	24/06/2010 21:38	56	21	5	9	0	1
158222522	21/06/2010 22:10	13/07/2010 00:23	493	144	4	13	52	1
158224393	21/06/2010 22:17	25/06/2010 19:19	84	25	6	11	0	1
158239935	21/06/2010 23:18	28/06/2010 04:54	43	1	1	15	52	1
158251691	22/06/2010 00:08	22/06/2010 20:06	557	15	1	9	0	1
158253024	22/06/2010 00:14	06/07/2010 23:11	1130	308	114	13	0	1
158260259	22/06/2010 00:49	26/06/2010 00:02	44	2	0	7	0	1
158266423	22/06/2010 01:18	29/06/2010 03:56	134	11	9	8	71	1
158268550	22/06/2010 01:29	22/06/2010 02:56	179	1	4	14	70	1
158274019	22/06/2010 01:54	22/06/2010 03:21	307	10	1	7	117	1
158286584	22/06/2010 02:57	28/06/2010 02:56	94	1	9	15	84	1
158291475	22/06/2010 03:21	16/07/2010 05:05	214	63	57	13	20	1
158293891	22/06/2010 03:34	23/06/2010 04:15	3	0	3	7	0	1
158322508	22/06/2010 05:59	23/06/2010 04:15	381	20	0	15	0	1
158333184	22/06/2010 06:20	06/07/2010 07:08	38	13	249	10	50	1
158339549	22/06/2010 06:40	26/06/2010 04:45	9	0	3	13	0	1
158358614	22/06/2010 07:43	24/06/2010 04:57	611	44	5	11	83	1
158372297	22/06/2010 08:36	28/06/2010 08:44	476	67	0	14	0	1
158421448	22/06/2010 12:04	27/06/2010 02:49	289	35	25	9	36	1
158442355	22/06/2010 13:15	30/06/2010 01:03	1389	247	9	14	37	1
158442942	22/06/2010 13:17	23/06/2010 06:10	760	46	10	12	0	1
158449464	22/06/2010 13:40	25/06/2010 04:10	50	2	2	15	150	1
158452483	22/06/2010 13:51	22/06/2010 21:38	393	14	11	13	0	1
158460864	22/06/2010 14:21	09/07/2010 00:48	984	205	88	13	42	1
158462604	22/06/2010 14:27	09/07/2010 22:06	155	126	63	10	0	1
158467987	22/06/2010 14:46	25/06/2010 01:06	73	28	18	14	0	1
158475266	22/06/2010 15:14	26/06/2010 08:58	41	1	1	11	20	1
158487409	22/06/2010 15:59	15/07/2010 10:23	391	103	26	10	0	1
158488630	22/06/2010 16:04	23/06/2010 07:20	569	19	39	9	0	1
158493242	22/06/2010 16:21	15/07/2010 16:43	451	92	16	11	66	1
158530761	22/06/2010 18:33	30/06/2010 21:05	74	1	1	13	0	1
158539385	22/06/2010 19:02	01/07/2010 03:22	102	4	1	12	0	1
158582114	22/06/2010 21:32	28/06/2010 23:36	91	4	1	10	0	1
158582249	22/06/2010 21:32	17/07/2010 07:00	435	243	72	15	33	1
158584183	22/06/2010 21:39	29/06/2010 02:20	311	27	0	6	97	1
158597074	22/06/2010 22:22	01/08/2010 05:26	152	12	146	15	160	1
158623551	23/06/2010 00:01	23/06/2010 23:30	173	10	9	13	152	1
158627837	23/06/2010 00:20	23/06/2010 23:30	178	15	4	14	157	1
158634397	23/06/2010 00:49	18/07/2010 05:41	1004	472	147	11	60	1
158636238	23/06/2010 00:57	23/06/2010 11:28	925	74	50	15	63	1
158655040	23/06/2010 02:24	03/07/2010 01:58	1811	1095	101	14	101	1
158662616	23/06/2010 03:00	23/06/2010 12:15	19	2	3	13	61	1
158663902	23/06/2010 03:07	24/06/2010 01:27	485	20	7	10	36	1
158680941	23/06/2010 04:29	23/06/2010 05:48	354	3	2	11	0	1
158685440	23/06/2010 04:51	03/07/2010 02:21	147	50	778	14	0	1
158689499	23/06/2010 05:10	19/07/2010 07:18	703	471	1431	13	132	1
158693998	23/06/2010 05:33	02/08/2010 05:57	1380	188	230	8	44	1
158713905	23/06/2010 07:01	26/06/2010 19:22	1487	833	86	13	90	1
158715969	23/06/2010 07:09	27/07/2010 06:58	1417	307	1	7	0	1
158721249	23/06/2010 07:28	16/07/2010 20:05	149	66	19	8	0	1
158728757	23/06/2010 07:56	29/06/2010 04:19	1426	289	19	14	64	1
158765945	23/06/2010 10:21	27/07/2010 12:47	634	161	104	14	78	1
158801078	23/06/2010 12:51	09/07/2010 20:33	201	50	78	8	0	1
158808076	23/06/2010 13:15	25/06/2010 15:19	1367	165	14	12	139	1
158840946	23/06/2010 15:07	02/08/2010 05:34	791	652	10	15	0	1
158851391	23/06/2010 15:44	25/06/2010 19:19	56	13	7	12	0	1
158857331	23/06/2010 16:04	10/07/2010 20:33	122	79	44	14	0	1
158869954	23/06/2010 16:50	23/06/2010 23:54	485	44	19	12	82	1
158872096	23/06/2010 16:57	23/06/2010 21:57	153	0	0	14	16	1
158890410	23/06/2010 18:00	12/07/2010 03:57	1273	54	18	12	79	1
158900536	23/06/2010 18:34	25/07/2010 17:30	340	9	30	8	73	1
158929252	23/06/2010 20:14	07/07/2010 01:59	106	8	11	8	0	1
158951190	23/06/2010 21:29	28/06/2010 09:56	946	96	102	11	12	1
158968478	23/06/2010 22:28	27/06/2010 04:24	1520	114	19	15	17	1
158969669	23/06/2010 22:32	18/07/2010 02:10	328	37	34	12	0	1
158976648	23/06/2010 22:57	01/08/2010 05:26	642	295	132	13	0	1
158984670	23/06/2010 23:27	31/07/2010 20:20	614	143	401	10	97	1
158999386	24/06/2010 00:25	14/07/2010 00:00	18	1	116	6	0	1
159001009	24/06/2010 00:32	29/06/2010 01:11	513	395	16	15	54	1
159039952	24/06/2010 03:35	31/07/2010 03:50	1069	122	340	13	40	1
159040537	24/06/2010 03:38	29/06/2010 02:44	1299	79	33	15	65	1
159059306	24/06/2010 05:06	30/07/2010 05:00	987	75	327	15	12	1
159102035	24/06/2010 08:10	25/06/2010 07:39	302	28	4	9	130	1
159123519	24/06/2010 09:26	30/06/2010 04:31	113	14	1	14	36	1
159131606	24/06/2010 09:57	27/06/2010 00:28	105	22	69	12	92	1
159162153	24/06/2010 11:47	27/06/2010 04:24	424	4	9	8	91	1
159169921	24/06/2010 12:13	25/06/2010 01:29	142	3	0	12	0	1
159177546	24/06/2010 12:38	05/07/2010 04:16	236	1	1	9	9	1
159196246	24/06/2010 13:39	27/06/2010 03:35	220	5	6	8	13	1
159199682	24/06/2010 13:51	21/07/2010 17:02	1778	631	16	14	71	1
159215229	24/06/2010 14:45	17/07/2010 12:45	2000	845	38	9	154	1
159225017	24/06/2010 15:21	03/07/2010 04:39	1211	152	65	9	46	1
159227154	24/06/2010 15:29	24/06/2010 21:15	398	3	0	9	0	1
159233231	24/06/2010 15:51	17/07/2010 07:23	1306	450	35	11	21	1
159239707	24/06/2010 16:14	01/08/2010 19:37	1545	429	497	14	56	1
159245222	24/06/2010 16:34	24/06/2010 21:15	587	4	0	10	0	1
159251149	24/06/2010 16:55	14/07/2010 02:20	1036	383	1036	15	124	1
159290779	24/06/2010 19:15	26/06/2010 00:02	401	15	13	14	0	1
159299133	24/06/2010 19:46	25/06/2010 02:15	476	3	0	8	62	1
159308094	24/06/2010 20:20	17/07/2010 03:49	336	310	1345	14	142	1
159319533	24/06/2010 21:00	25/06/2010 21:17	5	1	7	12	0	1
159321698	24/06/2010 21:09	25/06/2010 13:47	258	78	0	7	105	1
159326208	24/06/2010 21:26	28/06/2010 20:52	163	111	666	12	131	1
159331592	24/06/2010 21:46	04/07/2010 08:18	1011	200	2	12	78	1
159359475	24/06/2010 23:38	02/07/2010 00:35	710	115	64	9	39	1
159380797	25/06/2010 01:18	26/06/2010 03:55	15	0	14	15	0	1
159392705	25/06/2010 02:15	13/07/2010 19:44	102	18	11	13	0	1
159408799	25/06/2010 03:35	26/06/2010 05:54	29	1	28	14	0	1
159419707	25/06/2010 04:31	25/06/2010 23:02	220	54	17	10	16	1
159434196	25/06/2010 05:45	21/07/2010 11:37	1247	277	251	9	50	1
159441472	25/06/2010 06:21	26/06/2010 07:03	42	3	42	15	0	1
159443134	25/06/2010 06:28	29/06/2010 00:23	1	0	0	12	0	1
159459065	25/06/2010 07:37	28/07/2010 00:43	1328	412	1	9	64	1
159497814	25/06/2010 09:58	30/06/2010 03:22	844	212	14	11	17	1
159548777	25/06/2010 12:55	25/07/2010 03:06	2001	815	38	14	42	1
159555151	25/06/2010 13:16	02/07/2010 23:36	635	78	81	10	57	1
159574894	25/06/2010 14:26	29/06/2010 00:23	330	144	152	11	0	1
159584739	25/06/2010 15:02	08/07/2010 12:29	693	139	145	11	42	1
159603499	25/06/2010 16:11	28/06/2010 23:36	89	45	23	10	0	1
159604783	25/06/2010 16:15	25/06/2010 23:40	49	4	2	12	0	1
159659324	25/06/2010 19:35	01/08/2010 07:25	320	43	181	9	131	1
159671387	25/06/2010 20:22	27/06/2010 11:44	1444	401	1	15	0	1
159672685	25/06/2010 20:27	25/06/2010 21:17	150	13	5	15	0	1
159689249	25/06/2010 21:30	30/06/2010 19:32	406	31	47	15	76	1
159693182	25/06/2010 21:45	16/07/2010 04:17	1000	312	26	14	0	1
159700359	25/06/2010 22:12	26/07/2010 21:08	273	139	10	11	26	1
159706445	25/06/2010 22:36	27/06/2010 07:27	930	47	45	12	0	1
159707561	25/06/2010 22:40	27/06/2010 03:35	386	11	2	10	121	1
159714966	25/06/2010 23:10	29/06/2010 06:41	2001	569	31	10	76	1
159720174	25/06/2010 23:32	28/06/2010 03:42	269	16	9	8	158	1
159720941	25/06/2010 23:35	27/06/2010 07:52	651	68	45	13	0	1
159724478	25/06/2010 23:51	28/06/2010 00:10	458	14	0	13	160	1
159724572	25/06/2010 23:51	28/06/2010 03:42	231	13	9	9	101	1
159727129	26/06/2010 00:02	10/07/2010 20:33	213	24	40	9	23	1
159728507	26/06/2010 00:08	18/07/2010 03:19	85	10	4	9	27	1
159733112	26/06/2010 00:30	29/06/2010 03:56	140	3	2	8	98	1
159742904	26/06/2010 01:19	27/06/2010 19:26	199	14	2	9	24	1
159757148	26/06/2010 02:32	05/07/2010 00:02	731	249	38	10	132	1
159794444	26/06/2010 05:33	11/07/2010 02:26	669	57	0	15	0	1
159794501	26/06/2010 05:34	16/07/2010 10:12	1033	60	0	15	0	1
159801056	26/06/2010 06:02	10/07/2010 20:58	48	0	0	15	0	1
159801435	26/06/2010 06:03	11/07/2010 10:09	197	1	0	15	0	1
159806753	26/06/2010 06:25	11/07/2010 00:29	262	76	59	9	0	1
159827505	26/06/2010 07:45	12/07/2010 07:26	90	12	42	6	0	1
159832184	26/06/2010 08:01	21/07/2010 01:46	13	35	461	10	0	1
159833696	26/06/2010 08:06	14/07/2010 18:54	97	2	0	13	0	1
159833835	26/06/2010 08:06	23/07/2010 09:02	24	17	470	10	0	1
159838568	26/06/2010 08:21	10/07/2010 01:10	138	49	11	9	0	1
159843226	26/06/2010 08:35	23/07/2010 14:52	30	25	523	9	0	1
159847653	26/06/2010 08:48	15/07/2010 04:15	194	37	71	15	178	1
159853033	26/06/2010 09:04	11/07/2010 03:58	196	6	0	15	0	1
159858676	26/06/2010 09:22	12/07/2010 09:46	830	373	5	10	137	1
159867182	26/06/2010 09:49	16/07/2010 07:05	1019	206	130	14	60	1
159867457	26/06/2010 09:49	01/08/2010 21:12	460	109	19	9	150	1
159872293	26/06/2010 10:02	13/07/2010 10:55	565	37	0	11	0	1
159883108	26/06/2010 10:36	11/07/2010 10:09	194	6	0	15	0	1
159884063	26/06/2010 10:39	30/06/2010 00:16	879	516	244	14	90	1
159894245	26/06/2010 11:12	18/07/2010 13:22	350	259	63	12	63	1
159897622	26/06/2010 11:23	10/07/2010 12:04	144	3	0	15	0	1
159897628	26/06/2010 11:23	12/07/2010 02:23	225	15	0	12	0	1
159900954	26/06/2010 11:33	21/07/2010 20:31	428	70	117	13	44	1
159902123	26/06/2010 11:36	21/07/2010 18:34	318	39	57	12	141	1
159910645	26/06/2010 12:04	05/07/2010 03:53	654	418	46	14	152	1
159913572	26/06/2010 12:15	24/07/2010 05:40	2001	992	747	15	65	1
159923910	26/06/2010 12:49	28/06/2010 04:54	444	4	6	9	63	1
159925076	26/06/2010 12:53	29/06/2010 21:05	111	10	8	9	0	1
159941015	26/06/2010 13:49	17/07/2010 05:52	118	40	8	10	87	1
159943849	26/06/2010 14:00	28/06/2010 04:31	450	6	5	10	51	1
159946284	26/06/2010 14:09	08/07/2010 01:59	7	1	10	15	0	1
159964177	26/06/2010 15:19	07/07/2010 05:29	307	74	4	15	0	1
159967765	26/06/2010 15:33	30/06/2010 06:04	31	0	0	15	0	1
159969037	26/06/2010 15:38	19/07/2010 04:59	2000	71	14	15	37	1
159969858	26/06/2010 15:41	20/07/2010 13:41	197	99	326	15	107	1
159974129	26/06/2010 15:59	29/06/2010 00:47	83	2	0	15	0	1
159974167	26/06/2010 15:59	02/07/2010 03:40	70	4	0	13	0	1
159976823	26/06/2010 16:10	02/07/2010 19:43	735	69	30	11	0	1
159983090	26/06/2010 16:35	07/07/2010 02:44	242	79	1	15	0	1
159998533	26/06/2010 17:39	25/07/2010 23:21	186	71	15	12	0	1
160033339	26/06/2010 20:07	27/06/2010 01:15	482	3	0	6	133	1
160040734	26/06/2010 20:30	29/06/2010 02:44	830	17	11	13	39	1
160042783	26/06/2010 20:38	08/07/2010 22:05	838	335	273	15	99	1
160049945	26/06/2010 21:05	18/07/2010 23:24	1727	364	27	10	100	1
160057265	26/06/2010 21:32	15/07/2010 01:07	195	287	41	12	147	1
160063701	26/06/2010 21:56	08/07/2010 17:27	1681	802	1445	10	78	1
160067255	26/06/2010 22:10	09/07/2010 01:40	1895	376	753	15	50	1
160092277	26/06/2010 23:51	30/06/2010 01:03	148	23	11	8	80	1
160095339	27/06/2010 00:04	11/07/2010 05:54	163	19	27	11	25	1
160100364	27/06/2010 00:26	01/08/2010 05:03	1429	150	134	5	32	1
160105935	27/06/2010 00:50	27/06/2010 01:37	365	2	3	15	0	1
160112653	27/06/2010 01:21	30/07/2010 05:00	1870	678	1	10	81	1
160116193	27/06/2010 01:38	01/08/2010 08:37	1364	194	380	6	30	1
160120849	27/06/2010 02:01	04/07/2010 23:39	1308	347	123	12	0	1
160122033	27/06/2010 02:07	07/07/2010 12:22	1231	264	0	14	0	1
160123876	27/06/2010 02:17	07/07/2010 19:41	169	45	8	14	0	1
160135374	27/06/2010 03:20	31/07/2010 05:27	1255	132	323	5	28	1
160136964	27/06/2010 03:29	20/07/2010 14:28	912	186	1	9	0	1
160143848	27/06/2010 04:06	02/08/2010 01:36	743	403	45	7	67	1
160145633	27/06/2010 04:15	28/07/2010 03:30	2056	201	3	9	42	1
160179043	27/06/2010 07:10	07/07/2010 05:29	142	25	18	13	36	1
160214759	27/06/2010 09:33	26/07/2010 07:10	159	32	251	9	108	1
160218097	27/06/2010 09:47	29/06/2010 19:09	163	25	3	9	0	1
160223851	27/06/2010 10:09	17/07/2010 23:04	745	447	615	11	0	1
160229014	27/06/2010 10:29	23/07/2010 10:11	1152	275	0	9	0	1
160230189	27/06/2010 10:35	04/07/2010 01:01	150	32	21	10	51	1
160241014	27/06/2010 11:18	21/07/2010 18:34	284	56	103	11	47	1
160241452	27/06/2010 11:19	30/07/2010 02:38	151	29	202	8	125	1
160245146	27/06/2010 11:33	28/07/2010 14:26	1274	868	2203	14	80	1
160250344	27/06/2010 11:52	30/06/2010 18:45	704	166	9	15	0	1
160264963	27/06/2010 12:45	19/07/2010 01:44	110	21	469	8	0	1
160282040	27/06/2010 13:52	31/07/2010 21:44	104	7	1	6	0	1
160301867	27/06/2010 15:08	13/07/2010 22:50	2001	176	8	11	0	1
160327904	27/06/2010 16:46	06/07/2010 00:12	1058	369	9	15	0	1
160332540	27/06/2010 17:04	24/07/2010 07:16	1776	1667	38	15	0	1
160348843	27/06/2010 18:07	29/06/2010 01:56	29	0	28	15	0	1
160353815	27/06/2010 18:26	04/07/2010 01:01	585	155	169	14	100	1
160394889	27/06/2010 21:07	27/06/2010 22:14	199	3	1	13	0	1
160413452	27/06/2010 22:18	28/06/2010 22:02	13	0	14	15	0	1
160421916	27/06/2010 22:51	28/06/2010 05:17	298	6	1	11	135	1
160477626	28/06/2010 03:15	01/07/2010 00:40	114	5	3	11	0	1
160489567	28/06/2010 04:19	02/07/2010 04:49	1431	162	36	11	80	1
160503432	28/06/2010 05:32	01/07/2010 05:18	756	118	9	10	13	1
160514591	28/06/2010 06:28	28/06/2010 07:34	244	1	3	14	74	1
160516699	28/06/2010 06:38	01/07/2010 19:10	486	138	1662	10	154	1
160522486	28/06/2010 07:03	12/07/2010 04:21	115	68	39	11	0	1
160531060	28/06/2010 07:37	09/07/2010 05:33	812	143	47	14	0	1
160554077	28/06/2010 09:01	20/07/2010 00:44	1955	995	0	14	157	1
160563536	28/06/2010 09:38	15/07/2010 23:49	1831	583	0	12	136	1
160574352	28/06/2010 10:17	04/07/2010 04:06	963	61	159	11	110	1
160590124	28/06/2010 11:13	28/06/2010 13:25	194	3	23	14	0	1
160597967	28/06/2010 11:40	10/07/2010 07:29	957	181	12	7	0	1
160602923	28/06/2010 11:57	05/07/2010 02:20	174	17	7	11	0	1
160626105	28/06/2010 13:14	03/07/2010 11:11	470	130	9	14	48	1
160626293	28/06/2010 13:14	29/06/2010 04:19	98	20	119	11	106	1
160650843	28/06/2010 14:43	08/07/2010 09:20	453	201	443	14	108	1
160660818	28/06/2010 15:17	17/07/2010 12:22	368	196	12	9	0	1
160675032	28/06/2010 16:07	01/07/2010 05:41	916	118	3	8	0	1
160693475	28/06/2010 17:08	06/07/2010 04:05	34	2	3	14	0	1
160725063	28/06/2010 18:58	28/07/2010 10:11	1852	582	267	14	61	1
160728115	28/06/2010 19:09	01/07/2010 04:32	39	0	6	14	53	1
160733576	28/06/2010 19:28	29/06/2010 00:23	175	8	9	14	124	1
160735784	28/06/2010 19:36	09/07/2010 06:43	615	198	21	7	86	1
160744632	28/06/2010 20:08	22/07/2010 08:21	1022	845	129	7	0	1
160769879	28/06/2010 21:36	17/07/2010 05:28	421	152	75	15	67	1
160792003	28/06/2010 23:00	03/07/2010 20:22	216	27	19	9	0	1
160793658	28/06/2010 23:07	29/06/2010 00:47	13	3	14	13	67	1
160799570	28/06/2010 23:31	29/07/2010 03:49	44	15	361	11	20	1
160800639	28/06/2010 23:36	30/06/2010 02:35	417	64	29	8	70	1
160817780	29/06/2010 00:53	04/07/2010 01:01	277	84	110	13	0	1
160823349	29/06/2010 01:19	30/06/2010 06:04	26	2	10	13	0	1
160835491	29/06/2010 02:15	29/06/2010 02:44	222	6	5	7	37	1
